Exp,Year,Month,Plot,Strip,Substrip,Date,Species,NumSp,SpNum,FgNum,Fgset,C3,C4,Forb,Legume,Woody,Achmi,Agrsm,Amocan,Andge,Asctu,Elyca,Koecr,Lesca,Liaas,Luppe,Monfi,Panvi,Petpu,Poapr,Queel,Quema,Schsc,Sornu,Biomass (g/m2),Note
120,2011,8,168,1, ,08/01/2011,Sorghastrum nutans,2,2,2,34,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.8, 
120,2011,8,168,1, ,08/01/2011,Sporobolus cryptandrus,2,2,2,34,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.17, 
120,2011,8,168,2, ,08/01/2011,Unsorted biomass,2,2,2,34,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,224.82, 
120,2011,8,169,1, ,08/01/2011,Achillea millefolium(lanulosa),16,17,5,34FLW,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,10.2, 
120,2011,8,169,1, ,08/01/2011,Andropogon gerardi,16,17,5,34FLW,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,248.97, 
120,2011,8,169,1, ,08/01/2011,Crepis tectorum,16,17,5,34FLW,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.02, 
120,2011,8,169,1, ,08/01/2011,Koeleria cristata,16,17,5,34FLW,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.23, 
120,2011,8,169,1, ,08/01/2011,Lespedeza capitata,16,17,5,34FLW,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,41.53, 
120,2011,8,169,1, ,08/01/2011,Liatris aspera,16,17,5,34FLW,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,20.38, 
120,2011,8,169,1, ,08/01/2011,Lupinus perennis,16,17,5,34FLW,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,63.82, 
120,2011,8,169,1, ,08/01/2011,Monarda fistulosa,16,17,5,34FLW,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,15.5, 
120,2011,8,169,1, ,08/01/2011,Petalostemum purpureum,16,17,5,34FLW,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,104.68, 
120,2011,8,169,1, ,08/01/2011,Poa pratensis,16,17,5,34FLW,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,54.03, 
120,2011,8,169,1, ,08/01/2011,Polygonum convolvulus,16,17,5,34FLW,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.02, 
120,2011,8,169,1, ,08/01/2011,Rosa arkansana,16,17,5,34FLW,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,7.07, 
120,2011,8,169,1, ,08/01/2011,Schizachyrium scoparium,16,17,5,34FLW,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.82, 
120,2011,8,169,1, ,08/01/2011,Solidago rigida,16,17,5,34FLW,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,89.85, 
120,2011,8,169,1, ,08/01/2011,Sorghastrum nutans,16,17,5,34FLW,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2.22, 
120,2011,8,169,2, ,08/01/2011,Unsorted biomass,16,17,5,34FLW,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,427.35, 
120,2011,8,170,1, ,08/01/2011,Achillea millefolium(lanulosa),8,10,4,3FLW,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1.7, 
120,2011,8,170,1, ,08/01/2011,Agropyron repens,8,10,4,3FLW,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1.73, 
120,2011,8,170,1, ,08/01/2011,Aristida basiramea,8,10,4,3FLW,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1.6, 
120,2011,8,170,1, ,08/01/2011,Bouteloua gracilis,8,10,4,3FLW,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0.17, 
120,2011,8,170,1, ,08/01/2011,Crepis tectorum,8,10,4,3FLW,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0.32, 
120,2011,8,170,1, ,08/01/2011,Cyperus sp.,8,10,4,3FLW,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1.17, 
120,2011,8,170,1, ,08/01/2011,Euphorbia glyptosperma,8,10,4,3FLW,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0.02, 
120,2011,8,170,1, ,08/01/2011,Koeleria cristata,8,10,4,3FLW,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,26.23, 
120,2011,8,170,1, ,08/01/2011,Lespedeza capitata,8,10,4,3FLW,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1.28, 
120,2011,8,170,1, ,08/01/2011,Miscellaneous litter,8,10,4,3FLW,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,8.88, 
120,2011,8,170,1, ,08/01/2011,Petalostemum candidum,8,10,4,3FLW,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0.62, 
120,2011,8,170,1, ,08/01/2011,Petalostemum purpureum,8,10,4,3FLW,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,92.5, 
120,2011,8,170,1, ,08/01/2011,Petalostemum villosum,8,10,4,3FLW,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,44.07, 
120,2011,8,170,1, ,08/01/2011,Poa pratensis,8,10,4,3FLW,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,18.6, 
120,2011,8,170,1, ,08/01/2011,Schizachyrium scoparium,8,10,4,3FLW,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,8.78, 
120,2011,8,170,1, ,08/01/2011,Solidago rigida,8,10,4,3FLW,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0.42, 
120,2011,8,170,1, ,08/01/2011,Sporobolus cryptandrus,8,10,4,3FLW,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,4, 
120,2011,8,170,1, ,08/01/2011,Taraxicum officinalis,8,10,4,3FLW,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0.65, 
120,2011,8,170,2, ,08/01/2011,Unsorted biomass,8,10,4,3FLW,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,258.88, 
120,2011,8,171,1, ,08/01/2011,Agropyron repens,2,2,2,3L,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,47.13, 
120,2011,8,171,1, ,08/01/2011,Bouteloua gracilis,2,2,2,3L,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.68, 
120,2011,8,171,1, ,08/01/2011,Crepis tectorum,2,2,2,3L,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.87, 
120,2011,8,171,1, ,08/01/2011,Digitaria sp.,2,2,2,3L,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.55, 
120,2011,8,171,1, ,08/01/2011,Erigeron canadensis,2,2,2,3L,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.33, 
120,2011,8,171,1, ,08/01/2011,Euphorbia glyptosperma,2,2,2,3L,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.98, 
120,2011,8,171,1, ,08/01/2011,Linaria vulgaris,2,2,2,3L,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10.45, 
120,2011,8,171,1, ,08/01/2011,Lupinus perennis,2,2,2,3L,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,69.23, 
120,2011,8,171,1, ,08/01/2011,Lychnis alba,2,2,2,3L,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.25, 
120,2011,8,171,1, ,08/01/2011,Mollugo verticillata,2,2,2,3L,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.02, 
120,2011,8,171,1, ,08/01/2011,Panicum oligosanthes,2,2,2,3L,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.68, 
120,2011,8,171,1, ,08/01/2011,Panicum virgatum,2,2,2,3L,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.72, 
120,2011,8,171,1, ,08/01/2011,Poa pratensis,2,2,2,3L,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,47.28, 
120,2011,8,171,1, ,08/01/2011,Silene antirrhina,2,2,2,3L,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.12, 
120,2011,8,171,1, ,08/01/2011,Sporobolus cryptandrus,2,2,2,3L,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.53, 
120,2011,8,171,1, ,08/01/2011,Taraxicum officinalis,2,2,2,3L,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.33, 
120,2011,8,171,2, ,08/01/2011,Unsorted biomass,2,2,2,3L,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,169.5, 
120,2011,8,174,1, ,08/01/2011,Achillea millefolium(lanulosa),16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,3.58, 
120,2011,8,174,1, ,08/01/2011,Agropyron repens,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,10.85, 
120,2011,8,174,1, ,08/01/2011,Amorpha canescens,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,40.52, 
120,2011,8,174,1, ,08/01/2011,Andropogon gerardi,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2.7, 
120,2011,8,174,1, ,08/01/2011,Asclepias tuberosa,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,3.68, 
120,2011,8,174,1, ,08/01/2011,Bouteloua gracilis,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.58, 
120,2011,8,174,1, ,08/01/2011,Lespedeza capitata,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,40.08, 
120,2011,8,174,1, ,08/01/2011,Liatris aspera,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,28.58, 
120,2011,8,174,1, ,08/01/2011,Lupinus perennis,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,39.5, 
120,2011,8,174,1, ,08/01/2011,Monarda fistulosa,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,5.88, 
120,2011,8,174,1, ,08/01/2011,Panicum oligosanthes,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.37, 
120,2011,8,174,1, ,08/01/2011,Panicum virgatum,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,38.23, 
120,2011,8,174,1, ,08/01/2011,Petalostemum purpureum,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,144.98, 
120,2011,8,174,1, ,08/01/2011,Poa pratensis,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,59.83, 
120,2011,8,174,1, ,08/01/2011,Schizachyrium scoparium,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,110.92, 
120,2011,8,174,1, ,08/01/2011,Sorghastrum nutans,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,22.72, 
120,2011,8,174,1, ,08/01/2011,Taraxicum officinalis,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.47, 
120,2011,8,174,2, ,08/01/2011,Miscellaneous litter,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,5.25, 
120,2011,8,174,2, ,08/01/2011,Unsorted biomass,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,420.58, 
120,2011,8,175,1, ,08/01/2011,Agropyron repens,2,2,2,4L,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16.95, 
120,2011,8,175,1, ,08/01/2011,Andropogon gerardi,2,2,2,4L,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42.48, 
120,2011,8,175,1, ,08/01/2011,Bouteloua gracilis,2,2,2,4L,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.08, 
120,2011,8,175,1, ,08/01/2011,Cyperus sp.,2,2,2,4L,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.08, 
120,2011,8,175,1, ,08/01/2011,Eragrostis spectabilis,2,2,2,4L,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.28, 
120,2011,8,175,1, ,08/01/2011,Erigeron canadensis,2,2,2,4L,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.03, 
120,2011,8,175,1, ,08/01/2011,Lupinus perennis,2,2,2,4L,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,88.43, 
120,2011,8,175,1, ,08/01/2011,Poa pratensis,2,2,2,4L,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,97.85, 
120,2011,8,175,1, ,08/01/2011,Schizachyrium scoparium,2,2,2,4L,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.27, 
120,2011,8,175,1, ,08/01/2011,Sorghastrum nutans,2,2,2,4L,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,119.02, 
120,2011,8,175,1, ,08/01/2011,Taraxicum officinalis,2,2,2,4L,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.12, 
120,2011,8,175,2, ,08/01/2011,Unsorted biomass,2,2,2,4L,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,388.87, 
120,2011,8,176,1, ,08/01/2011,Agrostis scabra,4,4,3,34F,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.85, 
120,2011,8,176,1, ,08/01/2011,Cyperus sp.,4,4,3,34F,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1.53, 
120,2011,8,176,1, ,08/01/2011,Erigeron canadensis,4,4,3,34F,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.02, 
120,2011,8,176,1, ,08/01/2011,Liatris aspera,4,4,3,34F,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,63.72, 
120,2011,8,176,1, ,08/01/2011,Miscellaneous litter,4,4,3,34F,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,4.37, 
120,2011,8,176,1, ,08/01/2011,Panicum virgatum,4,4,3,34F,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,119.65, 
120,2011,8,176,1, ,08/01/2011,Poa pratensis,4,4,3,34F,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3.28, 
120,2011,8,176,1, ,08/01/2011,Polygonum tenue,4,4,3,34F,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.08, 
120,2011,8,176,1, ,08/01/2011,Sorghastrum nutans,4,4,3,34F,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,21.87, 
120,2011,8,176,1, ,08/01/2011,Sporobolus cryptandrus,4,4,3,34F,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.67, 
120,2011,8,176,2, ,08/01/2011,Unsorted biomass,4,4,3,34F,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,94.83, 
120,2011,8,177,1, ,08/01/2011,Andropogon gerardi,8,9,5,34FLW,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,58.02, 
120,2011,8,177,1, ,08/01/2011,Asclepias tuberosa,8,9,5,34FLW,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,45.35, 
120,2011,8,177,1, ,08/01/2011,Bouteloua gracilis,8,9,5,34FLW,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0.28, 
120,2011,8,177,1, ,08/01/2011,Cyperus sp.,8,9,5,34FLW,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0.67, 
120,2011,8,177,1, ,08/01/2011,Koeleria cristata,8,9,5,34FLW,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,21.95, 
120,2011,8,177,1, ,08/01/2011,Liatris aspera,8,9,5,34FLW,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,30.33, 
120,2011,8,177,1, ,08/01/2011,Petalostemum purpureum,8,9,5,34FLW,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,96.58, 
120,2011,8,177,1, ,08/01/2011,Poa pratensis,8,9,5,34FLW,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,21.5, 
120,2011,8,177,1, ,08/01/2011,Schizachyrium scoparium,8,9,5,34FLW,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,121.45, 
120,2011,8,177,2, ,08/01/2011,Unsorted biomass,8,9,5,34FLW,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,284.32, 
120,2011,8,178,1, ,08/01/2011,Achillea millefolium(lanulosa),8,9,3,34F,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,16.65, 
120,2011,8,178,1, ,08/01/2011,Agrostis scabra,8,9,3,34F,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0.38, 
120,2011,8,178,1, ,08/01/2011,Crepis tectorum,8,9,3,34F,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0.12, 
120,2011,8,178,1, ,08/01/2011,Cyperus sp.,8,9,3,34F,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0.87, 
120,2011,8,178,1, ,08/01/2011,Liatris aspera,8,9,3,34F,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,8.03, 
120,2011,8,178,1, ,08/01/2011,Monarda fistulosa,8,9,3,34F,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,18.3, 
120,2011,8,178,1, ,08/01/2011,Oxybaphus hirsutus,8,9,3,34F,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0.18, 
120,2011,8,178,1, ,08/01/2011,Panicum virgatum,8,9,3,34F,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,12.97, 
120,2011,8,178,1, ,08/01/2011,Poa pratensis,8,9,3,34F,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0.4, 
120,2011,8,178,1, ,08/01/2011,Schizachyrium scoparium,8,9,3,34F,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,166.07, 
120,2011,8,178,1, ,08/01/2011,Solidago rigida,8,9,3,34F,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,8.62, 
120,2011,8,178,1, ,08/01/2011,Sorghastrum nutans,8,9,3,34F,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,2.02, 
120,2011,8,178,2, ,08/01/2011,Unsorted biomass,8,9,3,34F,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,249.02, 
120,2011,8,185,1, ,08/01/2011,Agropyron repens,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.4, 
120,2011,8,185,1, ,08/01/2011,Aristida basiramea,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.28, 
120,2011,8,185,1, ,08/01/2011,Crepis tectorum,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.22, 
120,2011,8,185,1, ,08/01/2011,Cyperus sp.,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.9, 
120,2011,8,185,1, ,08/01/2011,Euphorbia glyptosperma,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.02, 
120,2011,8,185,1, ,08/01/2011,Petalostemum purpureum,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,88.48, 
120,2011,8,185,1, ,08/01/2011,Taraxicum officinalis,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.02, 
120,2011,8,185,2, ,08/01/2011,Unsorted biomass,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,134.83, 
120,2011,8,186,1, ,08/01/2011,Amorpha canescens,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,10.92, 
120,2011,8,186,1, ,08/01/2011,Andropogon gerardi,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,19.92, 
120,2011,8,186,1, ,08/01/2011,Bouteloua gracilis,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.55, 
120,2011,8,186,1, ,08/01/2011,Cyperus sp.,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.2, 
120,2011,8,186,1, ,08/01/2011,Koeleria cristata,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1.98, 
120,2011,8,186,1, ,08/01/2011,Lespedeza capitata,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,57.88, 
120,2011,8,186,1, ,08/01/2011,Liatris aspera,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,12.33, 
120,2011,8,186,1, ,08/01/2011,Lupinus perennis,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,110.3, 
120,2011,8,186,1, ,08/01/2011,Panicum perlongum,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.93, 
120,2011,8,186,1, ,08/01/2011,Panicum virgatum,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,9.22, 
120,2011,8,186,1, ,08/01/2011,Petalostemum purpureum,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,77.37, 
120,2011,8,186,1, ,08/01/2011,Physalis virginiana,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.32, 
120,2011,8,186,1, ,08/01/2011,Poa pratensis,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,55.15, 
120,2011,8,186,1, ,08/01/2011,Polygonum convolvulus,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.07, 
120,2011,8,186,1, ,08/01/2011,Schizachyrium scoparium,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,138.92, 
120,2011,8,186,1, ,08/01/2011,Solidago rigida,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.23, 
120,2011,8,186,1, ,08/01/2011,Sorghastrum nutans,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,27.4, 
120,2011,8,186,2, ,08/01/2011,Unsorted biomass,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,489.93, 
120,2011,8,190,1, ,08/01/2011,Achillea millefolium(lanulosa),4,4,3,FLW,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,4.93, 
120,2011,8,190,1, ,08/01/2011,Agropyron repens,4,4,3,FLW,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,6.7, 
120,2011,8,190,1, ,08/01/2011,Agrostis scabra,4,4,3,FLW,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,2.33, 
120,2011,8,190,1, ,08/01/2011,Aristida basiramea,4,4,3,FLW,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,5.42, 
